year,province,capacity_tons,served_tons,inbound_ton_km,outbound_ton_km,avg_haul_km,utilization,scenario
2026,gansu,56300.0,3340.3056774885,470667.32736162835,470667.32736162835,140.9054657882426,0.05933047384526643,baseline_inprov
2026,guangdong,855000.0,98055.39300285751,5720512.265671878,5720512.265671878,58.33959857266772,0.11468467017878071,baseline_inprov
2026,guangxi,241600.0,14897.0934348075,1527235.5072628714,1527235.5072628714,102.51902587215035,0.061660154945395285,baseline_inprov
2026,guizhou,80000.0,7170.8177650725,947983.6629302349,947983.6629302349,132.20021676574433,0.08963522206340625,baseline_inprov
2026,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,hebei,120000.0,25364.23509816,6030540.705937864,6030540.705937864,237.75764112734228,0.211368625818,baseline_inprov
2026,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,henan,160000.0,32159.209928055003,2584791.7186918412,2584791.7186918412,80.37485138703376,0.20099506205034376,baseline_inprov
2026,hubei,430000.0,19641.06259899,723839.0466996465,723839.0466996465,36.8533547027577,0.04567688976509302,baseline_inprov
2026,hunan,901958.0,19633.2112242,501486.8198918461,501486.8198918461,25.54278126818657,0.021767323117262666,baseline_inprov
2026,inner mongolia,27000.0,4401.5969202765,1741127.8029281213,1741127.8029281213,395.5672985200896,0.16302210815838888,baseline_inprov
2026,jiangsu,34000.0,34000.0,4201185.674878484,4201185.674878484,123.56428455524951,1.0,baseline_inprov
2026,jiangxi,826000.0,10507.015299375,875901.5018045342,875901.5018045342,83.36349351814843,0.01272035750529661,baseline_inprov
2026,jilin,60000.0,4304.533240245,1764259.7395103707,1764259.7395103707,409.8608701671809,0.07174222067075,baseline_inprov
2026,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,ningxia,100000.0,1375.1750917800002,57061.66961945242,57061.66961945242,41.4941122483486,0.013751750917800003,baseline_inprov
2026,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,shaanxi,25000.0,15287.2817030325,3526777.441671666,3526777.441671666,230.70010157345814,0.6114912681213001,baseline_inprov
2026,shandong,268000.0,37523.269502775,6441262.527690968,6441262.527690968,171.66048196345497,0.14001219963722014,baseline_inprov
2026,shanghai,10000.0,10000.0,100000.0,100000.0,10.0,1.0,baseline_inprov
2026,shanxi,140000.0,12833.9200716825,2308276.6653154707,2308276.6653154707,179.85749111906853,0.091670857654875,baseline_inprov
2026,sichuan,330000.0,30077.8821260925,5460807.321517383,5460807.321517383,181.5555795658945,0.09114509735179545,baseline_inprov
2026,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,yunnan,10000.0,10000.0,2112854.493974068,2112854.493974068,211.2854493974068,1.0,baseline_inprov
2026,zhejiang,200000.0,49954.0067565525,4028973.9697923916,4028973.9697923916,80.65366987331619,0.24977003378276252,baseline_inprov
2027,anhui,566500.0,26844.205018124,1251908.16519992,1251908.16519992,46.63606779767506,0.047386063580095325,baseline_inprov
2027,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,chongqing,280000.0,21290.642755200002,212906.42755200004,212906.42755200004,10.0,0.07603800984,baseline_inprov
2027,fujian,385140.0,25388.10957176,2661121.858754155,2661121.858754155,104.81764509612033,0.06591917113714493,baseline_inprov
2027,gansu,56300.0,5391.444695894401,751421.1273528404,751421.1273528404,139.37287123153644,0.0957627832308064,baseline_inprov
2027,guangdong,890000.0,139806.78989492802,8355528.652435174,8355528.652435174,59.76482729282879,0.157086280780818,baseline_inprov
2027,guangxi,241600.0,24040.450406492,2417005.036917884,2417005.036917884,100.53909124203363,0.0995051755235596,baseline_inprov
2027,guizhou,80000.0,13222.39130108,1763166.1222337368,1763166.1222337368,133.34699314863886,0.1652798912635,baseline_inprov
2027,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,hebei,120000.0,44234.18180584,10587261.912107423,10587261.912107423,239.34571591216013,0.36861818171533334,baseline_inprov
2027,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,henan,160000.0,49837.677516952004,4540264.1178740645,4540264.1178740645,91.10103728910158,0.31148548448095004,baseline_inprov
2027,hubei,445000.0,29991.752373856,1138970.4619665944,1138970.4619665944,37.97612249424419,0.06739719634574383,baseline_inprov
2027,hunan,964958.0,28143.267882912,753960.4807139275,753960.4807139275,26.790082937444392,0.02916527753841307,baseline_inprov
2027,inner mongolia,27000.0,7793.42745311,3305951.0384583077,3305951.0384583077,424.1973199017916,0.2886454612262963,baseline_inprov
2027,jiangsu,94000.0,66215.19866416001,7910487.436780143,7910487.436780143,119.46634000000087,0.704417007065532,baseline_inprov
2027,jiangxi,826000.0,16990.785857604,1361477.9738682152,1361477.9738682152,80.1303709715642,0.020569958665380146,baseline_inprov
2027,jilin,60000.0,7475.641738968,3093725.126508029,3093725.126508029,413.8407423113233,0.1245940289828,baseline_inprov
2027,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,ningxia,100000.0,2675.954246108,118579.10361126768,118579.10361126768,44.31282925847227,0.02675954246108,baseline_inprov
2027,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,shaanxi,25000.0,22673.789981128,7419161.527617638,7419161.527617638,327.21311848582894,0.90695159924512,baseline_inprov
2027,shandong,356000.0,60568.71434692,9574571.371847106,9574571.371847106,158.07783729743284,0.17013683805314608,baseline_inprov
2027,shanghai,10000.0,10000.0,100000.0,100000.0,10.0,1.0,baseline_inprov
2027,shanxi,140000.0,21912.886566480003,4046159.794611328,4046159.794611328,184.6475033006702,0.156520618332,baseline_inprov
2027,sichuan,390000.0,45516.963103456,8211977.099364588,8211977.099364588,180.41575139139877,0.11671016180373334,baseline_inprov
2027,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,yunnan,10000.0,10000.0,1232775.3232998748,1232775.3232998748,123.27753232998748,1.0,baseline_inprov
2027,zhejiang,200000.0,78869.54527368801,6869591.113911922,6869591.113911922,87.10068113203278,0.39434772636844007,baseline_inprov
2028,anhui,785000.0,45123.66790776,2447030.2332204576,2447030.2332204576,54.22941765777062,0.05748237950033121,baseline_inprov
2028,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,chongqing,280000.0,30858.126514800002,308581.26514800003,308581.26514800003,10.0,0.1102075946957143,baseline_inprov
2028,fujian,385140.0,39132.13334056,4125471.8637014343,4125471.8637014343,105.42414919723865,0.1016049575233941,baseline_inprov
2028,gansu,56300.0,9446.7029303712,1736790.0309107539,1736790.0309107539,183.8514499410122,0.1677922367739112,baseline_inprov
2028,guangdong,890000.0,199850.74364372002,12162144.251183333,12162144.251183333,60.85613708230756,0.2245513973524944,baseline_inprov
2028,guangxi,241600.0,39607.135840636,3961090.1002435866,3961090.1002435866,100.00950627133204,0.16393682053243377,baseline_inprov
2028,guizhou,80000.0,25293.33589016,3418925.2021585666,3418925.2021585666,135.17098800275883,0.31616669862700003,baseline_inprov
2028,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,hebei,120000.0,78179.04757208,18829362.754724964,18829362.754724964,240.8492216199558,0.6514920631006667,baseline_inprov
2028,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,henan,160000.0,79830.55665312,8659444.238871163,8659444.238871163,108.47280292054343,0.498940979082,baseline_inprov
2028,hubei,519000.0,48750.737224644,2936545.8038043333,2936545.8038043333,60.235926079900985,0.09393205630952602,baseline_inprov
2028,hunan,964958.0,42431.16733388,1212662.0368465835,1212662.0368465835,28.57951154877395,0.04397203539830749,baseline_inprov
2028,inner mongolia,27000.0,14738.18313266,6513500.3221243955,6513500.3221243955,441.94730541042037,0.545858634542963,baseline_inprov
2028,jiangsu,94000.0,94000.0,16203233.52912549,16203233.52912549,172.37482477793074,1.0,baseline_inprov
2028,jiangxi,976000.0,29880.571164496003,2308633.1791386213,2308633.1791386213,77.26201639283695,0.03061533930788525,baseline_inprov
2028,jilin,60000.0,13520.783152916,5644002.391883085,5644002.391883085,417.43161827618354,0.22534638588193331,baseline_inprov
2028,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,ningxia,100000.0,5494.9573237,263368.99348041764,263368.99348041764,47.929215454412216,0.054949573237000005,baseline_inprov
2028,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,shaanxi,25000.0,25000.0,9134817.139078643,9134817.139078643,365.39268556314573,1.0,baseline_inprov
2028,shandong,496000.0,102386.49009108,16527316.454257105,16527316.454257105,161.42087144070365,0.20642437518362905,baseline_inprov
2028,shanghai,10000.0,10000.0,100000.0,100000.0,10.0,1.0,baseline_inprov
2028,shanxi,140000.0,40417.61806992,7666126.119345286,7666126.119345286,189.67288240695822,0.288697271928,baseline_inprov
2028,sichuan,390000.0,70919.158586848,12606251.888444832,12606251.888444832,177.75523764861288,0.18184399637653334,baseline_inprov
2028,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,yunnan,30000.0,30000.0,4975275.442244007,4975275.442244007,165.8425147414669,1.0,baseline_inprov
2028,zhejiang,200000.0,124186.936133,12421642.331586847,12421642.331586847,100.02374419064247,0.620934680665,baseline_inprov
2029,anhui,799000.0,77744.89262980002,4516834.981879688,4516834.981879688,58.09815705049108,0.09730274421752193,baseline_inprov
2029,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,chongqing,280000.0,45667.876512500006,456678.76512500003,456678.76512500003,10.0,0.16309955897321432,baseline_inprov
2029,fujian,385140.0,62819.00424855,6635669.563624295,6635669.563624295,105.63156234329297,0.1631069331893597,baseline_inprov
2029,gansu,56300.0,17044.367948850002,4902505.7462344235,4902505.7462344235,287.63200612347725,0.30274188186234463,baseline_inprov
2029,guangdong,900000.0,292872.13096790004,19909315.98217894,19909315.98217894,67.97955106339934,0.32541347885322225,baseline_inprov
2029,guangxi,341600.0,66356.25470265001,6688986.518171936,6688986.518171936,100.80416003202791,0.1942513310967506,baseline_inprov
2029,guizhou,80000.0,47086.0812202,6431411.850406792,6431411.850406792,136.58838628617295,0.5885760152525,baseline_inprov
2029,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,hebei,120000.0,120000.0,28135340.54307631,28135340.54307631,234.46117119230257,1.0,baseline_inprov
2029,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,henan,210000.0,131418.89916815,13079000.94037857,13079000.94037857,99.52146170121267,0.6258042817530952,baseline_inprov
2029,hubei,519000.0,83122.30172345001,6887065.139787278,6887065.139787278,82.85460095535753,0.16015857750183046,baseline_inprov
2029,hunan,964958.0,68303.3125346,2138017.1238836404,2138017.1238836404,31.30180725569639,0.07078371549290229,baseline_inprov
2029,inner mongolia,27000.0,27000.0,12148620.142024525,12148620.142024525,449.94889414905646,1.0,baseline_inprov
2029,jiangsu,94000.0,94000.0,17710333.982986104,17710333.982986104,188.4078083296394,1.0,baseline_inprov
2029,jiangxi,976000.0,53824.002288100004,4058453.1668245113,4058453.1668245113,75.40229255158526,0.05514754332797132,baseline_inprov
2029,jilin,60000.0,23792.315929800003,9992649.6254078,9992649.6254078,419.99482752714937,0.39653859883000003,baseline_inprov
2029,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,ningxia,100000.0,11164.033508705,554012.1104005588,554012.1104005588,49.62472658009988,0.11164033508705001,baseline_inprov
2029,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,shaanxi,25000.0,25000.0,9102640.000100002,9102640.000100002,364.10560000400005,1.0,baseline_inprov
2029,shandong,496000.0,175977.5554339,37318056.88004422,37318056.88004422,212.06145742865192,0.35479345853608873,baseline_inprov
2029,shanghai,10000.0,10000.0,100000.0,100000.0,10.0,1.0,baseline_inprov
2029,shanxi,140000.0,74465.04860740001,14357533.703180522,14357533.703180522,192.80902882206314,0.5318932043385715,baseline_inprov
2029,sichuan,390000.0,113351.840286135,19864740.58114227,19864740.58114227,175.24850528229217,0.2906457443234231,baseline_inprov
2029,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,yunnan,30000.0,30000.0,1539668.7189203566,1539668.7189203566,51.32229063067855,1.0,baseline_inprov
2029,zhejiang,200000.0,196480.05712995,27768774.195435766,27768774.195435766,141.3312607959482,0.98240028564975,baseline_inprov
2030,anhui,799000.0,129083.82858833,7707848.14603671,7707848.14603671,59.711957960422225,0.16155673164997497,baseline_inprov
2030,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,chongqing,280000.0,66537.61746499999,665376.17465,665376.17465,10.0,0.23763434808928569,baseline_inprov
2030,fujian,385140.0,97655.420269,10322985.002059272,10322985.002059272,105.70826456558939,0.2535582392610479,baseline_inprov
2030,gansu,56300.0,29549.1025134085,10077760.955173593,10077760.955173593,341.05133821240787,0.5248508439326554,baseline_inprov
2030,guangdong,900000.0,427590.553398635,31965663.8351345,31965663.8351345,74.75764742944048,0.4751006148873722,baseline_inprov
2030,guangxi,341600.0,106813.82688245499,11738690.220316833,11738690.220316833,109.89860173472546,0.3126868468455942,baseline_inprov
2030,guizhou,80000.0,80000.0,12296606.788362551,12296606.788362551,153.7075848545319,1.0,baseline_inprov
2030,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,hebei,120000.0,120000.0,31077722.047606442,31077722.047606442,258.981017063387,1.0,baseline_inprov
2030,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,henan,260000.0,211177.193310215,23346994.42283284,23346994.42283284,110.55641973864375,0.8122199742700577,baseline_inprov
2030,hubei,519000.0,138196.14475117,14756106.006840989,14756106.006840989,106.77653876242492,0.2662738819868401,baseline_inprov
2030,hunan,964958.0,110667.86334769,3920372.3186888397,3920372.3186888397,35.42466801199583,0.11468671522251746,baseline_inprov
2030,inner mongolia,127000.0,51337.8198873815,18095801.412408005,18095801.412408005,352.48480461586246,0.4042348022628464,baseline_inprov
2030,jiangsu,94000.0,94000.0,18539329.99615946,18539329.99615946,197.22691485276022,1.0,baseline_inprov
2030,jiangxi,976000.0,92419.038020045,6863666.279691875,6863666.279691875,74.26680072349592,0.09469163731561987,baseline_inprov
2030,jilin,60000.0,39027.672777225,16444576.702196041,16444576.702196041,421.3568355987765,0.65046121295375,baseline_inprov
2030,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,ningxia,100000.0,20806.9989094935,1040006.5052781386,1040006.5052781386,49.983494006125994,0.20806998909493502,baseline_inprov
2030,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,shaanxi,25000.0,25000.0,9102640.000100002,9102640.000100002,364.10560000400005,1.0,baseline_inprov
2030,shandong,546000.0,289508.61533055,66806987.84011694,66806987.84011694,230.7599301106782,0.5302355592134615,baseline_inprov
2030,shanghai,10000.0,10000.0,100000.0,100000.0,10.0,1.0,baseline_inprov
2030,shanxi,140000.0,127693.20444198999,29426001.336410966,29426001.336410966,230.44297043840703,0.9120943174427857,baseline_inprov
2030,sichuan,390000.0,175738.8627065555,30486243.441844165,30486243.441844165,173.4746826759051,0.4506124684783474,baseline_inprov
2030,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,yunnan,30000.0,30000.0,1664510.0,1664510.0,55.483666666666664,1.0,baseline_inprov
2030,zhejiang,200000.0,200000.0,34277578.8138261,34277578.8138261,171.38789406913048,1.0,baseline_inprov
