year,province,generated_tons,formal_served_tons,informal_total_tons,informal_ton_km,recovered_tons,unrecycled_tons,scenario
2020,anhui,3541.96400493,1593.8838022185,1948.0802027114999,19480.802027114998,3541.9640049299996,0.0,neighbor_prov
2020,beijing,6203.252719,0.0,6203.252719,62032.52719,6203.252719,0.0,neighbor_prov
2020,chongqing,1207.28591,543.2786595,664.0072505,6640.072505,1207.28591,0.0,neighbor_prov
2020,fujian,2804.67637699,1262.1043696455,1542.5720073445,15425.720073445,2804.67637699,0.0,neighbor_prov
2020,gansu,1000.39418954,0.0,1000.39418954,10003.9418954,1000.39418954,0.0,neighbor_prov
2020,guangdong,21265.66906783,9569.5510805235,11696.1179873065,116961.17987306499,21265.66906783,0.0,neighbor_prov
2020,guangxi,1465.15454671,470.23068753,994.92385918,9949.2385918,1465.15454671,0.0,neighbor_prov
2020,guizhou,1018.35338665,0.0,1018.35338665,10183.5338665,1018.35338665,0.0,neighbor_prov
2020,hainan,969.14247012,368.50606578000003,600.63640434,6006.3640434,969.1424701200001,0.0,neighbor_prov
2020,hebei,2774.99661491,0.0,2774.99661491,27749.9661491,2774.99661491,0.0,neighbor_prov
2020,heilongjiang,1653.76999551,0.0,1653.76999551,16537.6999551,1653.76999551,0.0,neighbor_prov
2020,henan,5341.7223828999995,1256.9154702000003,4084.8069126999994,40848.069126999995,5341.7223828999995,0.0,neighbor_prov
2020,hubei,5334.95824309,2400.7312093905,2934.2270336995,29342.270336995,5334.958243090001,0.0,neighbor_prov
2020,hunan,4042.12640644,1818.9568828980002,2223.1695235419998,22231.69523542,4042.12640644,0.0,neighbor_prov
2020,inner mongolia,1132.47548485,0.0,1132.47548485,11324.754848499999,1132.47548485,0.0,neighbor_prov
2020,jiangsu,5270.9837417,2371.9426837650003,2899.041057935,28990.41057935,5270.9837417,0.0,neighbor_prov
2020,jiangxi,2016.4659278,1064.498270472,951.967657328,9519.67657328,2016.4659278,0.0,neighbor_prov
2020,jilin,772.0573568899999,0.0,772.0573568899999,7720.573568899999,772.0573568899999,0.0,neighbor_prov
2020,liaoning,1478.77768848,0.0,1478.77768848,14787.776884800001,1478.77768848,0.0,neighbor_prov
2020,ningxia,353.72525915,0.0,353.72525915,3537.2525915,353.72525915,0.0,neighbor_prov
2020,qinghai,170.983615017,0.0,170.983615017,1709.8361501699999,170.983615017,0.0,neighbor_prov
2020,shaanxi,3724.00497001,1330.5048273,2393.5001427099996,23935.0014271,3724.00497001,0.0,neighbor_prov
2020,shandong,6234.56945676,0.0,6234.56945676,62345.6945676,6234.56945676,0.0,neighbor_prov
2020,shanghai,4496.159132,2023.2716094,2472.8875226,24728.875226,4496.159132,0.0,neighbor_prov
2020,shanxi,2027.00306542,0.0,2027.00306542,20270.0306542,2027.00306542,0.0,neighbor_prov
2020,sichuan,4211.44091638,0.0,4211.44091638,42114.4091638,4211.44091638,0.0,neighbor_prov
2020,tianjin,3109.796777,0.0,3109.796777,31097.96777,3109.796777,0.0,neighbor_prov
2020,tibet,54.75853884,0.0,54.75853884,547.5853883999999,54.75853884,0.0,neighbor_prov
2020,xinjiang,255.42460353,0.0,255.42460353,2554.2460353,255.42460353,0.0,neighbor_prov
2020,yunnan,1069.6200047,0.0,1069.6200047,10696.200047,1069.6200047,0.0,neighbor_prov
2020,zhejiang,5375.69015324,2662.546810428,2713.143342812,27131.433428120003,5375.69015324,0.0,neighbor_prov
2021,anhui,7721.7898626,3860.8949312999994,3860.8949313000003,38608.949313000005,7721.7898626,0.0,neighbor_prov
2021,beijing,12728.04205,0.0,12728.04205,127280.42050000001,12728.04205,0.0,neighbor_prov
2021,chongqing,2787.944689,1393.9723444999997,1393.9723445000002,13939.723445000001,2787.944689,0.0,neighbor_prov
2021,fujian,6569.9917191,3284.9958595499993,3284.9958595500007,32849.95859550001,6569.9917191,0.0,neighbor_prov
2021,gansu,2072.98567505,0.0,2072.98567505,20729.8567505,2072.98567505,0.0,neighbor_prov
2021,guangdong,44217.79550386,22108.897751929995,22108.897751930006,221088.97751930004,44217.795503860005,0.0,neighbor_prov
2021,guangxi,3388.98487406,1694.4924370299998,1694.4924370300002,16944.924370300003,3388.98487406,0.0,neighbor_prov
2021,guizhou,2250.49633108,1125.2481655399997,1125.2481655400002,11252.481655400003,2250.49633108,0.0,neighbor_prov
2021,hainan,1939.77837608,969.8891880399998,969.8891880400001,9698.891880400002,1939.7783760799998,0.0,neighbor_prov
2021,hebei,6101.7239358,0.0,6101.7239358,61017.239358,6101.7239358,0.0,neighbor_prov
2021,heilongjiang,3515.19326411,0.0,3515.19326411,35151.9326411,3515.19326411,0.0,neighbor_prov
2021,henan,11504.11969685,5752.0598484249995,5752.059848425001,57520.59848425001,11504.11969685,0.0,neighbor_prov
2021,hubei,10575.48923886,5287.744619429999,5287.744619430001,52877.446194300006,10575.48923886,0.0,neighbor_prov
2021,hunan,8655.12044965,4327.560224825,4327.560224825001,43275.602248250005,8655.12044965,0.0,neighbor_prov
2021,inner mongolia,2207.4159044000003,0.0,2207.4159044000003,22074.159044,2207.4159044000003,0.0,neighbor_prov
2021,jiangsu,11263.9102387,5631.955119349999,5631.955119350001,56319.55119350001,11263.9102387,0.0,neighbor_prov
2021,jiangxi,4309.18090122,2536.09654247,1773.0843587500005,17730.843587500003,4309.18090122,0.0,neighbor_prov
2021,jilin,1734.70557541,0.0,1734.70557541,17347.055754099998,1734.70557541,0.0,neighbor_prov
2021,liaoning,2987.95711247,0.0,2987.95711247,29879.5711247,2987.95711247,0.0,neighbor_prov
2021,ningxia,681.0888463399999,0.0,681.0888463399999,6810.8884634,681.0888463399999,0.0,neighbor_prov
2021,qinghai,395.47099163,0.0,395.47099163,3954.7099163,395.47099163,0.0,neighbor_prov
2021,shaanxi,7796.327468619999,3898.163734309999,3898.1637343100006,38981.6373431,7796.32746862,0.0,neighbor_prov
2021,shandong,13008.2852502,0.0,13008.2852502,130082.852502,13008.2852502,0.0,neighbor_prov
2021,shanghai,9275.215279,4637.607639499999,4637.607639500001,46376.07639500001,9275.215279,0.0,neighbor_prov
2021,shanxi,4165.9873149000005,0.0,4165.9873149000005,41659.87314900001,4165.9873149000005,0.0,neighbor_prov
2021,sichuan,9385.93801241,0.0,9385.93801241,93859.38012409999,9385.93801241,0.0,neighbor_prov
2021,tianjin,6304.751902,0.0,6304.751902,63047.51902,6304.751902,0.0,neighbor_prov
2021,tibet,119.26214266999999,0.0,119.26214266999999,1192.6214267,119.26214266999999,0.0,neighbor_prov
2021,xinjiang,654.57860168,0.0,654.57860168,6545.7860168,654.57860168,0.0,neighbor_prov
2021,yunnan,2480.86047173,0.0,2480.86047173,24808.6047173,2480.86047173,0.0,neighbor_prov
2021,zhejiang,12039.78020556,6765.91171798,5273.868487580001,52738.68487580001,12039.78020556,0.0,neighbor_prov
2022,anhui,12298.5903154,6579.745818739,5718.8444966609995,57188.44496661,12298.5903154,0.0,neighbor_prov
2022,beijing,20226.57918,0.0,20226.57918,202265.7918,20226.57918,0.0,neighbor_prov
2022,chongqing,4897.442553,2620.131765855,2277.3107871449997,22773.107871449996,4897.442553,0.0,neighbor_prov
2022,fujian,11217.0809559,6001.1383114065,5215.9426444935,52159.426444935,11217.0809559,0.0,neighbor_prov
2022,gansu,3099.3303873199998,1658.1417572162,1441.1886301037998,14411.886301037997,3099.3303873199998,0.0,neighbor_prov
2022,guangdong,67382.29488069,36049.52776116915,31332.76711952085,313327.6711952085,67382.29488069,0.0,neighbor_prov
2022,guangxi,5787.01640557,3096.0537769799503,2690.96262859005,26909.6262859005,5787.016405570001,0.0,neighbor_prov
2022,guizhou,3624.43177358,1939.0709988653,1685.3607747146998,16853.607747146998,3624.4317735799996,0.0,neighbor_prov
2022,hainan,2972.96812947,1590.5379492664501,1382.43018020355,13824.301802035501,2972.9681294700003,0.0,neighbor_prov
2022,hebei,9985.5436446,1216.9358924800001,8768.60775212,87686.0775212,9985.5436446,0.0,neighbor_prov
2022,heilongjiang,5275.5257992,0.0,5275.5257992,52755.257992,5275.5257992,0.0,neighbor_prov
2022,henan,18275.2200096,9777.242705136001,8497.977304463999,84979.77304464,18275.2200096,0.0,neighbor_prov
2022,hubei,15123.04440566,8090.8287570281,7032.2156486319,70322.156486319,15123.044405659999,0.0,neighbor_prov
2022,hunan,13547.4424123,7247.881690580501,6299.560721719499,62995.60721719499,13547.442412299999,0.0,neighbor_prov
2022,inner mongolia,3175.37909161,1698.8278140113503,1476.55127759865,14765.512775986499,3175.37909161,0.0,neighbor_prov
2022,jiangsu,18120.4878481,9694.4609987335,8426.026849366499,84260.26849366499,18120.487848099998,0.0,neighbor_prov
2022,jiangxi,6875.8727057999995,4346.562892342,2616.707887536,26167.07887536,6963.270779877999,0.0,neighbor_prov
2022,jilin,2827.24221761,0.0,2827.24221761,28272.4221761,2827.24221761,0.0,neighbor_prov
2022,liaoning,4406.0038469,0.0,4406.0038469,44060.038469,4406.0038469,0.0,neighbor_prov
2022,ningxia,934.630825,500.027491375,434.60333362499995,4346.03333625,934.630825,0.0,neighbor_prov
2022,qinghai,664.05834922,355.2712168327,308.78713238729995,3087.8713238729997,664.05834922,0.0,neighbor_prov
2022,shaanxi,11820.41298522,6323.9209470927,5496.4920381273,54964.920381273,11820.412985219999,0.0,neighbor_prov
2022,shandong,20575.2506818,12516.16937706,8256.443395134,82564.43395133999,20772.612772194,0.0,neighbor_prov
2022,shanghai,14981.9194,8015.326879000001,6966.592521,69665.92521,14981.9194,0.0,neighbor_prov
2022,shanxi,6848.0276195,4164.1769712625,2749.3342998975,27493.342998974997,6913.5112711599995,0.0,neighbor_prov
2022,sichuan,15321.36293587,8196.929170690451,7124.433765179549,71244.33765179549,15321.36293587,0.0,neighbor_prov
2022,tianjin,9680.80901,0.0,9680.80901,96808.0901,9680.80901,0.0,neighbor_prov
2022,tibet,202.12689768599998,108.13789026201,93.98900742398999,939.8900742398998,202.126897686,0.0,neighbor_prov
2022,xinjiang,1241.75763116,0.0,1241.75763116,12417.5763116,1241.75763116,0.0,neighbor_prov
2022,yunnan,4194.52831199,2244.0726469146502,1950.4556650753498,19504.5566507535,4194.52831199,0.0,neighbor_prov
2022,zhejiang,20504.8252913,12591.0278125355,8125.883908144499,81258.839081445,20716.91172068,0.0,neighbor_prov
2023,anhui,16007.7325712,8724.214251304002,7283.5183198959985,72835.18319895999,16007.7325712,0.0,neighbor_prov
2023,beijing,27600.09425,0.0,27600.09425,276000.9425,27600.09425,0.0,neighbor_prov
2023,chongqing,7607.492127,4146.083209215,3461.408917785,34614.08917785,7607.492127,0.0,neighbor_prov
2023,fujian,15695.6554995,8554.1322472275,7141.523252272499,71415.232522725,15695.6554995,0.0,neighbor_prov
2023,gansu,3760.0725863099997,2049.2395595389503,1710.8330267710498,17108.3302677105,3760.07258631,0.0,neighbor_prov
2023,guangdong,86075.84694642,46911.336585798905,39164.5103606211,391645.10360621096,86075.84694642,0.0,neighbor_prov
2023,guangxi,8437.50246579,4598.438843855551,3839.0636219344497,38390.636219344495,8437.50246579,0.0,neighbor_prov
2023,guizhou,4878.7315861,2658.9087144245004,2219.8228716754998,22198.228716754995,4878.731586100001,0.0,neighbor_prov
2023,hainan,4201.8885998900005,2290.0292869400505,1911.8593129499498,19118.5931294995,4201.8885998900005,0.0,neighbor_prov
2023,hebei,14132.836307099999,10269.2439628395,4287.475529200499,42874.75529200499,14556.71949204,0.0,neighbor_prov
2023,heilongjiang,6220.07647541,3389.94167909845,2830.13479631155,28301.3479631155,6220.07647541,0.0,neighbor_prov
2023,henan,24590.0594813,13401.582417308502,11188.477063991499,111884.77063991498,24590.0594813,0.0,neighbor_prov
2023,hubei,18033.732853999998,9828.38440543,8205.34844857,82053.4844857,18033.732854,0.0,neighbor_prov
2023,hunan,17582.4858365,9582.4547808925,8000.0310556075,80000.310556075,17582.4858365,0.0,neighbor_prov
2023,inner mongolia,3855.51049024,2101.2532171808,1754.2572730591999,17542.572730592,3855.51049024,0.0,neighbor_prov
2023,jiangsu,25253.4858392,13763.149782364002,11490.336056835999,114903.36056835999,25253.485839200002,0.0,neighbor_prov
2023,jiangxi,9197.5168288,5923.2957309210005,3424.603511329,34246.035113289996,9347.899242250001,0.0,neighbor_prov
2023,jilin,3766.3329415999997,2052.651453172,1713.6814884279997,17136.81488428,3766.3329415999997,0.0,neighbor_prov
2023,liaoning,5463.5451656000005,2977.6321152520004,2485.9130503479996,24859.13050348,5463.5451656000005,0.0,neighbor_prov
2023,ningxia,1059.0477930299999,577.18104720135,481.8667458286499,4818.667458286499,1059.0477930299999,0.0,neighbor_prov
2023,qinghai,879.38736916,479.26611619220006,400.12125296779993,4001.2125296779996,879.3873691599999,0.0,neighbor_prov
2023,shaanxi,14756.0885138,8042.068240021,6714.020273779,67140.20273779,14756.0885138,0.0,neighbor_prov
2023,shandong,27796.179289,17393.896263678,10773.013428268,107730.13428267998,28166.909691946,0.0,neighbor_prov
2023,shanghai,21771.35327,11865.38753215,9905.96573785,99059.6573785,21771.35327,0.0,neighbor_prov
2023,shanxi,9673.6728143,6038.239047099501,3761.9436070125,37619.436070125,9800.182654112,0.0,neighbor_prov
2023,sichuan,21061.2764431,11478.395661489501,9582.8807816105,95828.80781610499,21061.276443100003,0.0,neighbor_prov
2023,tianjin,12797.88555,0.0,12797.88555,127978.8555,12797.88555,0.0,neighbor_prov
2023,tibet,288.37829731,157.16617203395,131.21212527605,1312.1212527605,288.37829731,0.0,neighbor_prov
2023,xinjiang,1937.33194675,1055.84591097875,881.4860357712499,8814.8603577125,1937.33194675,0.0,neighbor_prov
2023,yunnan,6024.09785007,3283.13332828815,2740.9645217818497,27409.6452178185,6024.09785007,0.0,neighbor_prov
2023,zhejiang,30012.8314159,19159.6246078955,11316.0266864645,113160.266864645,30475.651294360003,0.0,neighbor_prov
2024,anhui,19093.2745232,12315.162067464002,6778.112455736,67781.12455736,19093.2745232,0.0,neighbor_prov
2024,beijing,34807.78727,0.0,34807.78727,348077.8727,34807.78727,0.0,neighbor_prov
2024,chongqing,11739.50484,7571.9806218,4167.524218199999,41675.242181999995,11739.50484,0.0,neighbor_prov
2024,fujian,20036.1071799,12923.2891310355,7112.818048864499,71128.180488645,20036.1071799,0.0,neighbor_prov
2024,gansu,4131.48249736,2664.8062107972,1466.6762865628,14666.762865628,4131.48249736,0.0,neighbor_prov
2024,guangdong,105058.29503435,67762.60029715575,37295.69473719425,372956.94737194246,105058.29503435,0.0,neighbor_prov
2024,guangxi,12048.76911719,7771.456080587551,4277.31303660245,42773.130366024496,12048.76911719,0.0,neighbor_prov
2024,guizhou,6251.887109,4032.467185305,2219.419923695,22194.19923695,6251.887108999999,0.0,neighbor_prov
2024,hainan,6304.000054509999,4066.0800351589496,2237.9200193510496,22379.200193510496,6304.000054509999,0.0,neighbor_prov
2024,hebei,19790.873022,16693.67753958,4863.5267812,48635.267812,21557.20432078,0.0,neighbor_prov
2024,heilongjiang,6306.05587751,4067.40604099395,2238.64983651605,22386.4983651605,6306.05587751,0.0,neighbor_prov
2024,henan,31541.4001425,20344.2030919125,11197.1970505875,111971.97050587498,31541.4001425,0.0,neighbor_prov
2024,hubei,20915.346873,13490.398733085,7424.948139915,74249.48139915,20915.346873,0.0,neighbor_prov
2024,hunan,21526.2348623,13884.421486183499,7641.813376116499,76418.133761165,21526.2348623,0.0,neighbor_prov
2024,inner mongolia,4470.53296118,2883.4937599611,1587.0392012189,15870.392012189,4470.53296118,0.0,neighbor_prov
2024,jiangsu,34402.6656025,22189.719313612502,12212.9462888875,122129.462888875,34402.665602500005,0.0,neighbor_prov
2024,jiangxi,11391.1709679,8613.2509967235,3347.1048696324997,33471.048696325,11960.355866356,0.0,neighbor_prov
2024,jilin,4550.2543212,2934.914037174,1615.3402840259998,16153.402840259998,4550.2543212,0.0,neighbor_prov
2024,liaoning,6398.3606592999995,4126.9426252485,2271.4180340515,22714.180340515,6398.3606593,0.0,neighbor_prov
2024,ningxia,1182.38497715,762.63831026175,419.74666688825005,4197.4666688825,1182.38497715,0.0,neighbor_prov
2024,qinghai,1003.23345196,647.0855765142,356.1478754458,3561.478754458,1003.2334519600001,0.0,neighbor_prov
2024,shaanxi,17256.2255039,11130.265450015499,6125.960053884501,61259.600538845,17256.2255039,0.0,neighbor_prov
2024,shandong,35930.9829617,26799.0860647995,10761.1133245065,107611.133245065,37560.199389306,0.0,neighbor_prov
2024,shanghai,31292.55591,20183.69856195,11108.857348049998,111088.57348049998,31292.55591,0.0,neighbor_prov
2024,shanxi,12651.3307668,9448.845918207,3781.9172460349996,37819.17246035,13230.763164242,0.0,neighbor_prov
2024,sichuan,28062.459725750003,18100.286523108753,9962.17320264125,99621.7320264125,28062.459725750003,0.0,neighbor_prov
2024,tianjin,16040.1637,0.0,16040.1637,160401.637,16040.1637,0.0,neighbor_prov
2024,tibet,352.16127157,227.14402016265004,125.01725140734999,1250.1725140734998,352.16127157000005,0.0,neighbor_prov
2024,xinjiang,2724.81850443,1757.50793535735,967.31056907265,9673.1056907265,2724.81850443,0.0,neighbor_prov
2024,yunnan,8562.03584083,5522.51311733535,3039.52272349465,30395.227234946502,8562.03584083,0.0,neighbor_prov
2024,zhejiang,42288.5329095,32714.3820493275,12019.268245572499,120192.682455725,44733.6502949,0.0,neighbor_prov
2025,anhui,23419.9591648,12178.378765696001,11241.580399104,112415.80399103998,23419.9591648,0.0,neighbor_prov
2025,beijing,42749.86074,22229.9275848,20519.933155199997,205199.33155199996,42749.86074,0.0,neighbor_prov
2025,chongqing,18235.82661,9482.6298372,8753.1967728,87531.967728,18235.82661,0.0,neighbor_prov
2025,fujian,25335.4864305,13174.452943860002,12161.033486639999,121610.3348664,25335.4864305,0.0,neighbor_prov
2025,gansu,4690.72355894,2439.1762506488,2251.5473082912,22515.473082911998,4690.72355894,0.0,neighbor_prov
2025,guangdong,134715.74411600002,70052.18694032,64663.55717568,646635.5717567999,134715.744116,0.0,neighbor_prov
2025,guangxi,18068.143563,9395.434652760001,8672.70891024,86727.0891024,18068.143563,0.0,neighbor_prov
2025,guizhou,8557.0261436,4449.6535946720005,4107.372548928,41073.72548928,8557.0261436,0.0,neighbor_prov
2025,hainan,10033.80791125,5217.58011385,4816.2277974,48162.277974,10033.80791125,0.0,neighbor_prov
2025,hebei,29539.9546074,19813.234405848,10069.216971552,100692.16971552001,29882.4513774,0.0,neighbor_prov
2025,heilongjiang,6215.50955575,3232.06496899,2983.4445867599998,29834.4458676,6215.50955575,0.0,neighbor_prov
2025,henan,42108.1542857,21896.240228564002,20211.914057136,202119.14057135998,42108.1542857,0.0,neighbor_prov
2025,hubei,26452.2737215,13755.18233518,12697.09138632,126970.9138632,26452.2737215,0.0,neighbor_prov
2025,hunan,27378.4885813,14236.814062276,13141.674519024,131416.74519024,27378.4885813,0.0,neighbor_prov
2025,inner mongolia,5567.04469167,2894.8632396684,2672.1814520016,26721.814520016,5567.04469167,0.0,neighbor_prov
2025,jiangsu,49432.201251,25704.744650520002,23727.45660048,237274.5660048,49432.201251000006,0.0,neighbor_prov
2025,jiangxi,14277.7943616,8595.55612396,5772.323088096,57723.23088096,14367.879212056,0.0,neighbor_prov
2025,jilin,5623.2017845,2924.06492794,2699.13685656,26991.368565599998,5623.2017845,0.0,neighbor_prov
